,caseid,pre_rptyid,pre_medicare,pre_leastsp,pre_senterm,pre_medicare_correct,pre_leastsp_correct,pre_senterm_correct,avg_score,total_score
4621,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,2. Medicare,4.0,False,False,False,0.0,0
4622,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4623,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4624,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4625,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4626,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,3.0,True,True,False,0.6666666666666666,2
4627,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4628,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4629,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
4630,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
4631,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,4. Social Security,7.0,False,False,False,0.0,0
4632,-1. Inapplicable,1. Democrat,3. A private health insurance plan sold to individuals in all 50 states,3. National defense,4.0,False,False,False,0.0,0
4633,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4634,-1. Inapplicable,3. Independent,3. A private health insurance plan sold to individuals in all 50 states,2. Medicare,4.0,False,False,False,0.0,0
4635,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,4.0,True,False,False,0.3333333333333333,1
4636,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,4. Social Security,4.0,False,False,False,0.0,0
4637,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
4638,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,2.0,True,False,False,0.3333333333333333,1
4639,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4640,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,4. Social Security,2.0,False,False,False,0.0,0
4641,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,2. Medicare,2.0,False,False,False,0.0,0
4642,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4643,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,2. Medicare,2.0,False,False,False,0.0,0
4644,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4645,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4646,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4647,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
4648,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,7.0,True,False,False,0.3333333333333333,1
4649,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,2. Medicare,4.0,False,False,False,0.0,0
4650,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,4. Social Security,8.0,False,False,False,0.0,0
4651,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,4. Social Security,4.0,False,False,False,0.0,0
4652,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4653,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4654,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,1. Foreign aid,8.0,False,True,False,0.3333333333333333,1
4655,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,3.0,True,False,False,0.3333333333333333,1
4656,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4657,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
4658,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,1. Foreign aid,8.0,False,True,False,0.3333333333333333,1
4659,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4660,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
4661,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4662,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4663,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
4664,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,2. Medicare,2.0,False,False,False,0.0,0
4665,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4666,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
4667,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,2.0,True,False,False,0.3333333333333333,1
4668,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4669,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4670,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,2. Medicare,4.0,False,False,False,0.0,0
4671,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4672,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
4673,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,2. Medicare,4.0,False,False,False,0.0,0
4674,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,2.0,True,False,False,0.3333333333333333,1
4675,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
4676,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,2. Medicare,6.0,False,False,True,0.3333333333333333,1
4677,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,2. Medicare,6.0,False,False,True,0.3333333333333333,1
4678,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4679,-1. Inapplicable,5. Other party,3. A private health insurance plan sold to individuals in all 50 states,4. Social Security,4.0,False,False,False,0.0,0
4680,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
4681,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,3. National defense,3.0,False,False,False,0.0,0
4682,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,2. Medicare,6.0,False,False,True,0.3333333333333333,1
4683,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4685,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
4686,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4687,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
4688,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,4. Social Security,10.0,False,False,False,0.0,0
4689,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
4690,-1. Inapplicable,5. Other party,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
4691,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
4692,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4693,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4694,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,4.0,True,False,False,0.3333333333333333,1
4695,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,4. Social Security,4.0,False,False,False,0.0,0
4696,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,2. Medicare,6.0,False,False,True,0.3333333333333333,1
4697,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,2.0,True,False,False,0.3333333333333333,1
4698,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
4699,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4700,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4701,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
4702,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,1. Foreign aid,6.0,False,True,True,0.6666666666666666,2
4703,-1. Inapplicable,5. Other party,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4704,-1. Inapplicable,5. Other party,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4705,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4706,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,2. Medicare,4.0,False,False,False,0.0,0
4707,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
4708,-1. Inapplicable,5. Other party,2. A program run by state governments to provide health care to poor people,2. Medicare,2.0,False,False,False,0.0,0
4709,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,2.0,True,False,False,0.3333333333333333,1
4710,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
4711,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,1. Foreign aid,6.0,False,True,True,0.6666666666666666,2
4712,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4713,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,4. Social Security,4.0,False,False,False,0.0,0
4714,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,1. Foreign aid,4.0,False,True,False,0.3333333333333333,1
4715,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,3. National defense,5.0,False,False,False,0.0,0
4716,-1. Inapplicable,3. Independent,3. A private health insurance plan sold to individuals in all 50 states,1. Foreign aid,4.0,False,True,False,0.3333333333333333,1
4717,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4718,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,2.0,True,False,False,0.3333333333333333,1
4719,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
4720,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
4721,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,8.0,True,False,False,0.3333333333333333,1
4722,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
4723,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4724,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,4. Social Security,2.0,False,False,False,0.0,0
4725,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4726,-1. Inapplicable,3. Independent,"4. A private, non-profit organization that runs free health clinics",2. Medicare,2.0,False,False,False,0.0,0
4727,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4728,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
4729,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
4730,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
4731,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,4. Social Security,4.0,False,False,False,0.0,0
4732,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,2.0,True,False,False,0.3333333333333333,1
4733,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
4734,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4735,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
4736,-1. Inapplicable,2. Republican,3. A private health insurance plan sold to individuals in all 50 states,2. Medicare,2.0,False,False,False,0.0,0
4737,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,4.0,True,False,False,0.3333333333333333,1
4738,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4739,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4740,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,3. National defense,6.0,False,False,True,0.3333333333333333,1
4741,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,1. Foreign aid,4.0,False,True,False,0.3333333333333333,1
4742,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,1. Foreign aid,6.0,False,True,True,0.6666666666666666,2
4743,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4744,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
4745,-1. Inapplicable,5. Other party,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4746,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
4747,-1. Inapplicable,5. Other party,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4748,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,4.0,True,False,False,0.3333333333333333,1
4749,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4750,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4751,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4752,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4753,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4754,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,10.0,True,False,False,0.3333333333333333,1
4755,-1. Inapplicable,5. Other party,2. A program run by state governments to provide health care to poor people,3. National defense,2.0,False,False,False,0.0,0
4756,-1. Inapplicable,1. Democrat,"4. A private, non-profit organization that runs free health clinics",4. Social Security,6.0,False,False,True,0.3333333333333333,1
4757,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
4758,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4759,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4760,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
4761,-1. Inapplicable,2. Republican,3. A private health insurance plan sold to individuals in all 50 states,4. Social Security,2.0,False,False,False,0.0,0
4762,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4763,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,2. Medicare,2.0,False,False,False,0.0,0
4765,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4766,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
4768,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
4769,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4770,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
4771,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,1. Foreign aid,4.0,False,True,False,0.3333333333333333,1
4772,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4773,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4774,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4775,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
4776,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4777,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4778,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,2. Medicare,2.0,False,False,False,0.0,0
4779,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
4780,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,4. Social Security,8.0,False,False,False,0.0,0
4781,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
4782,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
4783,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,4. Social Security,4.0,False,False,False,0.0,0
4784,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,2. Medicare,2.0,False,False,False,0.0,0
4785,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,2. Medicare,4.0,False,False,False,0.0,0
4786,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4787,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,2.0,True,False,False,0.3333333333333333,1
4788,-1. Inapplicable,2. Republican,3. A private health insurance plan sold to individuals in all 50 states,4. Social Security,4.0,False,False,False,0.0,0
4789,-1. Inapplicable,5. Other party,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4790,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,2. Medicare,6.0,False,False,True,0.3333333333333333,1
4791,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
4792,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4793,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4794,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
4795,-1. Inapplicable,5. Other party,2. A program run by state governments to provide health care to poor people,4. Social Security,99.0,False,False,False,0.0,0
4796,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4797,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4798,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
4799,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,4. Social Security,2.0,False,False,False,0.0,0
4800,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4801,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4802,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4803,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4804,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
4805,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4806,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4807,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4808,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4809,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4810,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
4811,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4812,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
4813,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4814,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4815,-1. Inapplicable,1. Democrat,3. A private health insurance plan sold to individuals in all 50 states,2. Medicare,15.0,False,False,False,0.0,0
4816,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
4817,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,1. Foreign aid,6.0,False,True,True,0.6666666666666666,2
4818,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4819,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4820,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4821,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
4822,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,2.0,True,False,False,0.3333333333333333,1
4823,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4824,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
4826,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
